"Work_Year","Field","Job_Title","Experience_Level","Work_Time_Arrangement","Work_Office_Arrangement","Company_Size","Continent","Country","Company_Location_Code3","Salary_USD"
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",71000
2024,"Artificial Intelligence   (general)","AI Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",198650
2024,"Artificial Intelligence   (general)","AI Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",137000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",160000
2024,"Data Engineering","Data Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",92700
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",64900
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",166000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",73000
2024,"Data Analysis","Data Analyst","Mid","Full-time","Remote","M","Americas","United States","USA",81713
2024,"Data Analysis","Data Analyst","Mid","Full-time","Remote","M","Americas","United States","USA",48067
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",179000
2024,"Machine Learning","Machine Learning Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",112000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",111800
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",68195
2024,"Business Intelligence","Business Intelligence Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",132000
2024,"Business Intelligence","Business Intelligence Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",82500
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",140000
2024,"Data Science","Research Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",100000
2024,"Data Analysis","Data Analyst","Mid","Full-time","Remote","M","Americas","United States","USA",85000
2024,"Data Analysis","Data Analyst","Mid","Full-time","Remote","M","Americas","United States","USA",61800
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",129118
2024,"Data Analysis","Data Analyst","Mid","Full-time","In-Person","M","Americas","United States","USA",86078
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","Canada","CAN",140000
2024,"Data Analysis","Data Analyst","Senior","Full-time","In-Person","M","Americas","Canada","CAN",107000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",97000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",62000
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",237000
2024,"Data Science","Data Scientist","Mid","Full-time","Remote","M","Americas","United States","USA",201450
2024,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",219650
2024,"Data Engineering","Data Engineer","Executive","Full-time","Remote","M","Americas","United States","USA",136000
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",92700
2024,"Data Analysis","Data Analyst","Entry","Full-time","Remote","M","Americas","United States","USA",64900
2024,"Business Intelligence","Business Intelligence Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",87800
2024,"Business Intelligence","Business Intelligence Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",76300
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",97000
2024,"Data Science","Research Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",62000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",253000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",187000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",250000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",150000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",184000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",123000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",245000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",184000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",123000
2024,"Artificial Intelligence   (general)","AI Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",317000
2024,"Artificial Intelligence   (general)","AI Architect","Senior","Full-time","In-Person","M","Americas","United States","USA",266000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",229000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",221000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",184000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",123000
2024,"Business Intelligence","BI Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",120000
2024,"Business Intelligence","BI Developer","Mid","Full-time","In-Person","M","Americas","United States","USA",62100
2024,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",210000
2024,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",162000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",198000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",162000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",300000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",180000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",68088
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",54552
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",324000
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",159000
2024,"Data Analysis","Data Analytics Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",99000
2024,"Data Analysis","Data Analytics Manager","Mid","Full-time","In-Person","M","Americas","United States","USA",70000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",220000
2024,"Machine Learning","Machine Learning Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",146000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",105000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",70000
2024,"Data Engineering","Data Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",110000
2024,"Data Engineering","Data Engineer","Mid","Full-time","Remote","M","Americas","United States","USA",90000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",60000
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",55000
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",116013
2024,"Data Analysis","Data Analyst","Entry","Full-time","In-Person","M","Americas","United States","USA",92810
2024,"Data Analysis","Research Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",200000
2024,"Data Analysis","Research Analyst","Senior","Full-time","In-Person","M","Americas","United States","USA",150000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",221000
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",138000
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",146100
2024,"Data Engineering","Data Engineer","Mid","Full-time","In-Person","M","Americas","United States","USA",86500
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",159300
2024,"Data Science","Data Scientist","Senior","Full-time","In-Person","M","Americas","United States","USA",96600
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",209300
2024,"Data Engineering","Data Engineer","Senior","Full-time","In-Person","M","Americas","United States","USA",118300
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",170000
2024,"Data Science","Data Scientist","Senior","Full-time","Remote","M","Americas","United States","USA",130000
2024,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",140000
2024,"Data Engineering","Data Engineer","Senior","Full-time","Remote","M","Americas","United States","USA",97200
2024,"Data Science","Data Scientist","Mid","Full-time","In-Person","M","Americas","United States","USA",179000
